log_id,timestamp,error_type,severity,module,environment,user_id,response_time_ms,message,ip_address
4737,,System Crash,Critical,api-gateway,production,,,Error in module at line 451: Memory Leak,10.0.47.221
2206,2024-01-10 07:41:00,Permission Denied,Low,unknown-module,development,,,Error in module at line 375: Database Connection Error,10.0.112.184
2422,2024-09-30 14:24:00,Network Timeout,High,file-storage,production,,4564.0,Error in module at line 315: API Timeout,
2296,,Network Timeout,High,payment-gateway,production,,,Error in module at line 390: Memory Leak,
481,2024-05-27 11:40:00,Permission Denied,Medium,auth-service,staging,USR-9340,4826.0,Error in module at line 491: Memory Leak,
3709,2024-04-02 13:29:00,Performance Degradation,Critical,unknown-module,production,,,Error in module at line 325: Network Timeout,
4280,2024-09-12 16:06:00,Network Timeout,High,unknown-module,staging,USR-9419,4958.0,Error in module at line 125: Authentication Failure,
1903,2024-09-23 22:48:00,File Not Found,Critical,notification-service,production,,,Error in module at line 60: File Not Found,192.168.15.191
4438,2024-08-10 11:03:00,Authentication Failure,Unknown,payment-gateway,unknown,USR-1201,,Error in module at line 257: System Crash,
2745,2024-12-05 08:09:00,UI Glitch,High,notification-service,production,,,Error in module at line 60: API Timeout,
1302,2024-12-27 18:47:00,Network Timeout,Low,unknown-module,staging,,4529.46,Error in module at line 88: UI Glitch,10.0.82.60
739,,Authentication Failure,Critical,auth-service,development,USR-3881,2365.72,Error in module at line 154: System Crash,
3257,2024-08-12 11:18:00,Database Connection Error,Critical,auth-service,staging,USR-1688,,Error in module at line 170: Memory Leak,
4826,2024-06-03 19:49:00,Database Connection Error,Critical,api-gateway,staging,,,Error in module at line 170: Network Timeout,10.0.12.33
1061,2024-10-22 08:52:00,File Not Found,Unknown,auth-service,staging,USR-8922,1320.0,Error in module at line 358: Database Connection Error,192.168.242.224
3043,2024-03-05 08:54:00,Database Connection Error,Critical,file-storage,staging,,2346.0,Error in module at line 131: Memory Leak,
3155,2024-11-23 23:28:00,API Timeout,Critical,file-storage,production,USR-3499,,Error in module at line 378: UI Glitch,10.0.184.189
3349,2024-06-06 23:51:00,API Timeout,Low,unknown-module,staging,,,Error in module at line 44: File Not Found,10.0.170.208
3601,2024-02-10 14:20:00,File Not Found,High,payment-gateway,staging,,,Error in module at line 98: Memory Leak,192.168.110.41
2780,,Performance Degradation,Critical,database-manager,development,,4675.0,Error in module at line 207: API Timeout,
923,2024-04-12 01:24:00,Performance Degradation,Low,database-manager,development,USR-7586,3652.0,Error in module at line 185: Network Timeout,10.0.90.14
4127,,File Not Found,Low,auth-service,production,,,Error in module at line 264: File Not Found,
1282,2024-02-10 22:53:00,UI Glitch,High,auth-service,production,USR-9061,,Error in module at line 243: Authentication Failure,192.168.200.94
1568,,Memory Leak,Low,database-manager,production,,1335.77,Error in module at line 287: Database Connection Error,
3468,2024-11-15 21:07:00,Network Timeout,Unknown,database-manager,production,USR-8695,3542.81,Error in module at line 78: API Timeout,
3259,2024-03-16 16:00:00,File Not Found,Unknown,database-manager,staging,,,Error in module at line 350: System Crash,192.168.201.9
2470,2024-05-18 04:51:00,Network Timeout,Unknown,user-dashboard,development,USR-7005,1134.69,Error in module at line 71: File Not Found,
3088,2024-12-23 11:15:00,UI Glitch,Unknown,auth-service,production,USR-7415,,Error in module at line 268: UI Glitch,
1922,2024-12-11 01:23:00,UI Glitch,Unknown,notification-service,development,,,Error in module at line 215: File Not Found,
4879,2024-05-18 09:48:00,Memory Leak,Medium,auth-service,production,,,Error in module at line 174: UI Glitch,192.168.110.121
517,2024-06-29 09:04:00,UI Glitch,Critical,api-gateway,development,USR-5635,,Error in module at line 9: Authentication Failure,
249,,Network Timeout,Low,api-gateway,development,USR-6764,,Error in module at line 191: UI Glitch,
3822,2024-06-28 22:15:00,Permission Denied,Medium,payment-gateway,production,,,Error in module at line 164: System Crash,
2739,,Performance Degradation,High,auth-service,production,,,Error in module at line 326: API Timeout,
2893,2024-02-28 10:14:00,Memory Leak,Medium,api-gateway,staging,USR-6792,,Error in module at line 37: Memory Leak,10.0.203.30
4740,2024-10-17 05:35:00,File Not Found,Medium,payment-gateway,development,USR-6742,,Error in module at line 146: API Timeout,
2557,2024-04-26 16:12:00,System Crash,Critical,user-dashboard,production,,,Error in module at line 423: Permission Denied,
4688,,Authentication Failure,Critical,database-manager,production,USR-2942,,Error in module at line 376: File Not Found,
4039,2024-10-03 02:20:00,Network Timeout,Medium,auth-service,production,USR-2338,,Error in module at line 396: File Not Found,
4006,,Database Connection Error,Medium,notification-service,production,,2845.14,Error in module at line 363: Authentication Failure,
3110,2024-04-02 22:34:00,Memory Leak,Unknown,file-storage,development,,,Error in module at line 298: UI Glitch,10.0.148.239
3680,2024-04-22 08:42:00,Permission Denied,High,payment-gateway,production,USR-4764,,Error in module at line 22: Authentication Failure,
749,2024-10-03 00:08:00,Permission Denied,Medium,auth-service,production,USR-6414,,Error in module at line 303: System Crash,
2918,,Memory Leak,Unknown,database-manager,development,,4191.6,Error in module at line 396: Memory Leak,192.168.160.35
1268,2024-08-06 08:06:00,File Not Found,High,auth-service,production,,,Error in module at line 129: Performance Degradation,
2167,2024-07-28 09:52:00,Database Connection Error,High,auth-service,production,,,Error in module at line 466: API Timeout,10.0.25.142
2947,2024-01-22 21:06:00,UI Glitch,Medium,notification-service,development,,3598.69,Error in module at line 255: Database Connection Error,
27,2024-08-03 16:49:00,Memory Leak,High,user-dashboard,staging,,4766.57,Error in module at line 353: System Crash,
2929,2024-05-10 19:42:00,Permission Denied,High,database-manager,staging,,,Error in module at line 439: Memory Leak,
4260,2024-07-24 13:12:00,Network Timeout,Medium,database-manager,development,,343.0,Error in module at line 266: Performance Degradation,
845,2024-01-23 00:24:00,Network Timeout,Medium,unknown-module,unknown,,3406.67,Error in module at line 278: Permission Denied,
4616,2024-11-22 05:26:00,API Timeout,Critical,unknown-module,production,,,Error in module at line 208: Authentication Failure,
3720,2024-04-25 09:44:00,Performance Degradation,Medium,notification-service,production,USR-2751,,Error in module at line 214: File Not Found,10.0.136.219
1930,,UI Glitch,Unknown,unknown-module,development,USR-5291,,Error in module at line 123: Authentication Failure,
1546,2024-09-26 02:47:00,Network Timeout,Low,unknown-module,production,USR-8111,,Error in module at line 230: Performance Degradation,192.168.46.105
2427,,Permission Denied,Critical,auth-service,unknown,,1604.27,Error in module at line 113: API Timeout,
2248,2024-04-28 16:02:00,Performance Degradation,Critical,notification-service,staging,USR-2771,,Error in module at line 256: Authentication Failure,10.0.236.189
553,2024-03-15 21:44:00,File Not Found,Critical,database-manager,staging,,,Error in module at line 398: Network Timeout,
4203,,API Timeout,High,database-manager,staging,,3211.0,Error in module at line 15: Database Connection Error,
2879,2024-05-01 15:21:00,API Timeout,High,api-gateway,production,,,Error in module at line 175: API Timeout,
3568,2024-01-01 20:05:00,UI Glitch,Medium,file-storage,production,,,Error in module at line 89: Performance Degradation,192.168.31.73
1858,2024-06-23 18:35:00,Database Connection Error,Critical,unknown-module,production,,4408.4,Error in module at line 276: API Timeout,192.168.254.196
2972,2024-06-17 21:28:00,Authentication Failure,Medium,unknown-module,staging,,,Error in module at line 362: Network Timeout,
1016,2024-07-05 17:55:00,Database Connection Error,Critical,user-dashboard,development,,,Error in module at line 58: API Timeout,
3303,,API Timeout,Low,unknown-module,staging,,2121.37,Error in module at line 446: Network Timeout,
2634,2024-02-29 12:57:00,File Not Found,High,file-storage,production,USR-3834,1931.0,Error in module at line 56: Authentication Failure,
2103,,Authentication Failure,High,file-storage,production,,1387.0,Error in module at line 191: Memory Leak,10.0.23.74
1446,,System Crash,High,user-dashboard,staging,,1772.0,Error in module at line 84: UI Glitch,
2944,2024-12-20 00:58:00,Performance Degradation,Critical,user-dashboard,development,,1774.86,Error in module at line 447: System Crash,
1668,2024-08-07 14:52:00,Network Timeout,Medium,file-storage,staging,,2899.15,Error in module at line 284: Permission Denied,
2243,,System Crash,Critical,unknown-module,staging,,,Error in module at line 10: Performance Degradation,10.0.107.231
3861,2024-04-02 10:16:00,API Timeout,High,unknown-module,staging,USR-5274,2297.24,Error in module at line 434: System Crash,10.0.75.96
4642,,System Crash,Low,user-dashboard,production,,,Error in module at line 293: Database Connection Error,192.168.30.154
1400,2024-02-04 04:22:00,API Timeout,High,database-manager,production,USR-7682,,Error in module at line 287: Performance Degradation,
4510,,API Timeout,Critical,file-storage,staging,,,Error in module at line 88: Network Timeout,
4488,2024-02-03 20:00:00,Network Timeout,High,api-gateway,production,USR-1341,,Error in module at line 212: API Timeout,
1799,2024-05-22 10:54:00,Authentication Failure,Critical,auth-service,development,USR-3579,,Error in module at line 453: API Timeout,192.168.241.172
4032,,File Not Found,Medium,api-gateway,production,,,Error in module at line 76: System Crash,
3745,2024-02-20 04:45:00,Database Connection Error,Critical,user-dashboard,production,USR-4515,,Error in module at line 317: File Not Found,10.0.13.230
1405,2024-07-12 07:46:00,API Timeout,Low,file-storage,staging,,,Error in module at line 446: Performance Degradation,
625,2024-09-16 20:20:00,Database Connection Error,Critical,user-dashboard,staging,USR-6550,,Error in module at line 150: Database Connection Error,
1116,2024-03-19 09:55:00,Network Timeout,Critical,unknown-module,development,USR-7254,,Error in module at line 190: Network Timeout,
4617,,API Timeout,Medium,user-dashboard,development,,1157.0,Error in module at line 347: Authentication Failure,192.168.159.236
2769,2024-04-30 16:21:00,API Timeout,Medium,auth-service,staging,USR-6562,,Error in module at line 476: Permission Denied,
572,,Performance Degradation,Medium,file-storage,staging,USR-3232,,Error in module at line 449: Performance Degradation,10.0.238.54
25,,Authentication Failure,High,file-storage,development,USR-1951,,Error in module at line 324: Memory Leak,
521,2024-03-07 05:18:00,Permission Denied,Unknown,auth-service,staging,USR-3224,,Error in module at line 432: API Timeout,
1286,2024-08-02 19:35:00,Performance Degradation,High,file-storage,development,,,Error in module at line 160: System Crash,
4683,2024-08-26 15:24:00,UI Glitch,Low,database-manager,staging,,,Error in module at line 420: UI Glitch,
461,,Memory Leak,High,file-storage,production,USR-5431,4159.0,Error in module at line 94: System Crash,10.0.242.194
2708,,UI Glitch,Medium,payment-gateway,development,USR-7413,,Error in module at line 367: Permission Denied,
2796,2024-05-11 20:29:00,Memory Leak,Low,unknown-module,development,,2365.04,Error in module at line 311: Permission Denied,
4392,2024-08-06 18:07:00,Memory Leak,Low,database-manager,unknown,,2172.83,Error in module at line 211: UI Glitch,10.0.56.140
3872,2024-01-22 00:13:00,Network Timeout,Low,payment-gateway,development,,3170.0,Error in module at line 236: Network Timeout,10.0.175.108
2934,2024-04-08 20:16:00,File Not Found,Low,database-manager,production,USR-4887,,Error in module at line 45: UI Glitch,192.168.40.51
1894,,Database Connection Error,Low,auth-service,development,,2140.88,Error in module at line 222: Permission Denied,192.168.71.99
735,2024-09-02 22:32:00,System Crash,Medium,api-gateway,production,,3415.0,Error in module at line 457: Permission Denied,
4395,,UI Glitch,Critical,database-manager,staging,,3847.0,Error in module at line 128: File Not Found,192.168.141.106
3863,2024-06-22 14:26:00,Memory Leak,Medium,payment-gateway,development,USR-2255,2427.0,Error in module at line 68: Authentication Failure,
200,,Performance Degradation,Medium,api-gateway,development,USR-8493,,Error in module at line 343: System Crash,
1128,2024-11-27 23:47:00,Authentication Failure,Low,user-dashboard,staging,,2349.22,Error in module at line 229: Performance Degradation,
3134,2024-10-26 21:57:00,Network Timeout,High,api-gateway,staging,USR-9020,4669.0,Error in module at line 475: Database Connection Error,
3281,2024-12-25 22:43:00,Memory Leak,Low,auth-service,production,,,Error in module at line 21: System Crash,192.168.123.162
3944,2024-05-28 00:32:00,Performance Degradation,Low,api-gateway,unknown,,,Error in module at line 449: Memory Leak,10.0.185.107
4936,,Permission Denied,High,payment-gateway,development,,,Error in module at line 55: Database Connection Error,10.0.77.201
1200,,System Crash,High,user-dashboard,staging,USR-2555,2957.36,Error in module at line 475: Permission Denied,
939,2024-11-01 02:24:00,Authentication Failure,High,payment-gateway,staging,USR-3133,,Error in module at line 475: System Crash,
