log_id,timestamp,error_type,severity,module,environment,user_id,response_time_ms,message,ip_address
867,1715910420.0,Authentication Failure,Critical,api-gateway,staging,,1822,Error in module at line 432: Authentication Failure,INVALID_IP
244,1733580900.0,Network Timeout,med,file-storage,PRODUCTION,,1921.3,Error in module at line 308: Memory Leak,INVALID_IP
3505,29-Feb-2024 20:49:00,Permission Denied,Critical,payment-gateway,DEV,USR-9279,,Error in module at line 231: Database Connection Error,INVALID_IP
393,,Database Connection Error,CRITICAL,api-gateway,production,,687.89,Error in module at line 380: System Crash,
4515,10-May-2024 17:36:00,Permission Denied,P3,user-dashboard,dev,,99999,Error in module at line 224: Permission Denied,
4160,1720637280.0,API Timeout,Low,api-gateway,PRODUCTION,6029,99999,Error in module at line 192: API Timeout,192.168.13.32
3892,26-Oct-2024 19:39:00,Network Timeout,LOW,notification-service,DEV,UNKNOWN,0,Error in module at line 459: Memory Leak,10.0.149.234
1168,06/03/2024 05:01,API Timeout,med,payment-gateway,development,,3542,Error in module at line 360: Performance Degradation,
1399,2024-10-03 17:56:00,Permission Denied,P3,api-gateway,development,3405,,Error in module at line 460: Permission Denied,192.168.14.17
1563,2024-04-01 16:13:00,Performance Degradation,,user-dashboard,stg,UNKNOWN,,Error in module at line 176: Performance Degradation,INVALID_IP
3972,1717918740.0,System Crash,Medium,payment-gateway,,UNKNOWN,-1,Error in module at line 379: Database Connection Error,
598,23-Oct-2024 19:22:00,File Not Found,P3,api-gateway,,,4446,Error in module at line 425: API Timeout,
112,02/01/2024 16:18,Authentication Failure,,payment-gateway,DEV,UNKNOWN,-1,Error in module at line 434: Database Connection Error,0.0.0.0
913,1706689800.0,API Timeout,P3,file-storage,stg,1696,N/A,Error in module at line 33: System Crash,
2189,08/06/2024 05:06,File Not Found,CRITICAL,notification-service,dev,,2804.54,Error in module at line 312: Network Timeout,INVALID_IP
1797,1730412540.0,API Timeout,CRITICAL,database-manager,stg,,0,Error in module at line 415: File Not Found,192.168.43.69
3936,,API Timeout,P4,user-dashboard,prod,,0,Error in module at line 400: System Crash,10.0.205.150
4394,20-Jan-2024 22:57:00,Memory Leak,P3,database-manager,development,,2931,Error in module at line 452: File Not Found,
1756,05/19/2024 02:42,UI Glitch,P1,auth-service,stg,USR-6898,-1,Error in module at line 79: Permission Denied,0.0.0.0
3269,03-May-2024 07:11:00,System Crash,high,notification-service,prod,4346,99999,Error in module at line 398: Permission Denied,10.0.153.101
4768,1709031960.0,UI Glitch,P4,database-manager,DEV,,,Error in module at line 333: Permission Denied,0.0.0.0
325,07/17/2024 09:52,Database Connection Error,Low,,stg,,66.59,Error in module at line 54: Authentication Failure,
1537,2024-07-09 21:19:00,Network Timeout,high,api-gateway,development,,0,Error in module at line 487: File Not Found,10.0.198.201
1721,,File Not Found,P2,user-dashboard,production,1883,280.52,Error in module at line 216: File Not Found,0.0.0.0
2360,2024-09-03 07:16:00,File Not Found,P1,,DEV,USR-5819,N/A,Error in module at line 400: System Crash,
580,1726794540.0,Authentication Failure,high,,development,8791,,Error in module at line 290: Authentication Failure,10.0.208.51
4161,22-Apr-2024 19:45:00,UI Glitch,P4,,dev,,24,Error in module at line 230: Performance Degradation,0.0.0.0
4881,11/11/2024 05:48,Database Connection Error,CRITICAL,file-storage,staging,,99999,Error in module at line 168: Network Timeout,0.0.0.0
1388,2024-05-13 02:31:00,Network Timeout,P1,api-gateway,staging,,99999,Error in module at line 73: Network Timeout,INVALID_IP
360,1704362100.0,Database Connection Error,P2,,PRODUCTION,UNKNOWN,-1,Error in module at line 185: Authentication Failure,0.0.0.0
2607,,Network Timeout,high,,dev,,313.52,Error in module at line 25: UI Glitch,10.0.181.213
1944,02-May-2024 06:30:00,Memory Leak,Medium,,dev,,,Error in module at line 444: UI Glitch,
717,12/28/2024 22:51,Database Connection Error,P3,api-gateway,dev,,-1,Error in module at line 43: Network Timeout,INVALID_IP
4037,,UI Glitch,Critical,auth-service,DEV,USR-8478,3456.75,Error in module at line 101: Database Connection Error,192.168.99.173
2897,2024-02-25 18:36:00,Permission Denied,high,auth-service,PRODUCTION,,2764,Error in module at line 227: Memory Leak,
3231,17-Dec-2024 20:40:00,System Crash,high,notification-service,staging,,,Error in module at line 375: Performance Degradation,192.168.138.49
3509,1710118200.0,Authentication Failure,,auth-service,prod,UNKNOWN,0,Error in module at line 155: System Crash,10.0.66.25
4816,03-May-2024 16:15:00,Permission Denied,P4,api-gateway,stg,,,Error in module at line 256: Network Timeout,10.0.92.202
520,31-Jan-2024 10:07:00,Memory Leak,P3,file-storage,PRODUCTION,UNKNOWN,0,Error in module at line 297: File Not Found,
3608,1730519340.0,File Not Found,Critical,,,,,Error in module at line 202: Authentication Failure,INVALID_IP
1330,22-Aug-2024 19:20:00,Authentication Failure,Critical,,Staging,UNKNOWN,-1,Error in module at line 16: Memory Leak,INVALID_IP
568,1726063260.0,Performance Degradation,Medium,user-dashboard,PRODUCTION,,-1,Error in module at line 284: Performance Degradation,192.168.184.43
4765,1726536300.0,Authentication Failure,High,database-manager,PRODUCTION,3291,,Error in module at line 150: Performance Degradation,INVALID_IP
4694,,System Crash,P2,api-gateway,,,99999,Error in module at line 253: Database Connection Error,10.0.11.64
4330,17-Nov-2024 07:39:00,System Crash,Medium,file-storage,,UNKNOWN,0,Error in module at line 41: Performance Degradation,INVALID_IP
3028,2024-01-18 18:42:00,Network Timeout,high,auth-service,dev,,,Error in module at line 301: Permission Denied,INVALID_IP
4916,2024-01-08 11:04:00,Permission Denied,P3,,production,UNKNOWN,1270.59,Error in module at line 374: Permission Denied,INVALID_IP
4479,,File Not Found,CRITICAL,user-dashboard,production,,3997,Error in module at line 454: Performance Degradation,192.168.16.55
2623,,Memory Leak,P2,file-storage,stg,UNKNOWN,-1,Error in module at line 357: Memory Leak,
3749,,Permission Denied,High,database-manager,production,USR-9339,,Error in module at line 154: File Not Found,10.0.180.106
65,1719967020.0,File Not Found,CRITICAL,,prod,,N/A,Error in module at line 471: Permission Denied,192.168.102.65
4890,1709685240.0,Performance Degradation,P2,database-manager,Staging,,110.99,Error in module at line 315: Memory Leak,
2312,1731713220.0,Database Connection Error,LOW,,Staging,6822,2726.99,Error in module at line 312: UI Glitch,0.0.0.0
1939,,API Timeout,Low,file-storage,DEV,,,Error in module at line 141: Authentication Failure,192.168.211.240
4359,,UI Glitch,High,database-manager,DEV,,-1,Error in module at line 44: Network Timeout,
9,17-Apr-2024 18:29:00,Permission Denied,Medium,notification-service,DEV,USR-3460,,Error in module at line 403: Memory Leak,INVALID_IP
3687,2024-10-22 20:41:00,System Crash,LOW,api-gateway,production,USR-3394,N/A,Error in module at line 361: Memory Leak,10.0.8.165
2403,,Performance Degradation,P4,file-storage,dev,,-1,Error in module at line 299: File Not Found,192.168.56.134
4368,,Memory Leak,Medium,user-dashboard,,USR-6773,1899,Error in module at line 260: API Timeout,0.0.0.0
1544,02/13/2024 06:17,Permission Denied,P1,,DEV,USR-5965,0,Error in module at line 467: Authentication Failure,INVALID_IP
2853,2024-03-15 01:51:00,System Crash,P3,user-dashboard,Staging,,N/A,Error in module at line 390: Permission Denied,192.168.180.45
3915,09/06/2024 21:26,Database Connection Error,Low,auth-service,PRODUCTION,6210,-1,Error in module at line 251: File Not Found,INVALID_IP
3666,,API Timeout,Low,api-gateway,production,5651,0,Error in module at line 38: UI Glitch,
234,02/23/2024 12:09,Network Timeout,P1,api-gateway,prod,7089,3309,Error in module at line 146: System Crash,192.168.174.140
2531,,Permission Denied,med,database-manager,development,,99999,Error in module at line 476: API Timeout,10.0.123.39
2655,10/19/2024 20:43,API Timeout,P2,,DEV,USR-7321,-1,Error in module at line 122: Database Connection Error,192.168.76.27
1765,04/10/2024 02:32,Permission Denied,Critical,notification-service,,UNKNOWN,-1,Error in module at line 42: Performance Degradation,
336,07/04/2024 17:08,System Crash,med,payment-gateway,dev,,N/A,Error in module at line 112: Database Connection Error,10.0.109.13
4608,,Network Timeout,CRITICAL,user-dashboard,production,,N/A,Error in module at line 244: API Timeout,0.0.0.0
1328,INVALID_TIME,Database Connection Error,Low,user-dashboard,stg,,2817,Error in module at line 11: Network Timeout,0.0.0.0
4557,06/17/2024 19:22,File Not Found,P4,,prod,,N/A,Error in module at line 92: File Not Found,0.0.0.0
3801,,API Timeout,Critical,payment-gateway,DEV,,,Error in module at line 33: Database Connection Error,INVALID_IP
4044,INVALID_TIME,System Crash,,file-storage,production,1557,99999,Error in module at line 331: UI Glitch,0.0.0.0
3534,05/23/2024 09:06,File Not Found,P1,payment-gateway,stg,2006,0,Error in module at line 16: System Crash,10.0.126.206
2729,,Database Connection Error,Medium,auth-service,prod,5192,99999,Error in module at line 15: UI Glitch,192.168.89.119
3907,1710837420.0,Network Timeout,high,file-storage,Staging,,135,Error in module at line 78: File Not Found,10.0.36.50
3403,1721618400.0,File Not Found,P3,api-gateway,stg,,N/A,Error in module at line 341: File Not Found,
4713,,Memory Leak,Medium,api-gateway,,USR-4129,3601.26,Error in module at line 158: Memory Leak,
1602,,File Not Found,High,api-gateway,staging,UNKNOWN,,Error in module at line 149: File Not Found,
2509,2024-02-20 19:47:00,API Timeout,high,payment-gateway,production,,0,Error in module at line 470: Performance Degradation,0.0.0.0
1842,2024-11-15 01:01:00,API Timeout,LOW,payment-gateway,development,,2065.25,Error in module at line 466: File Not Found,192.168.11.132
562,01/02/2024 17:23,Permission Denied,LOW,,dev,,3995.1,Error in module at line 250: File Not Found,10.0.222.240
683,2024-11-17 11:32:00,File Not Found,Critical,file-storage,stg,,99999,Error in module at line 432: Network Timeout,
935,,Database Connection Error,High,user-dashboard,DEV,,,Error in module at line 168: Authentication Failure,192.168.173.15
1713,06/08/2024 01:16,System Crash,High,api-gateway,stg,USR-9262,-1,Error in module at line 339: API Timeout,
4250,03-May-2024 22:30:00,Database Connection Error,P4,user-dashboard,staging,,0,Error in module at line 138: Network Timeout,
3470,12-Jan-2024 00:31:00,Database Connection Error,Medium,api-gateway,Staging,7001,0,Error in module at line 416: Authentication Failure,10.0.184.48
1135,2024-06-06 23:29:00,Permission Denied,P4,file-storage,staging,6368,,Error in module at line 414: Authentication Failure,INVALID_IP
4125,1704630000.0,Performance Degradation,P2,payment-gateway,Staging,,N/A,Error in module at line 99: UI Glitch,INVALID_IP
526,10-Feb-2024 23:43:00,Network Timeout,Low,user-dashboard,Staging,USR-1015,453.55,Error in module at line 376: Performance Degradation,10.0.25.7
3381,06/16/2024 00:48,Memory Leak,High,database-manager,Staging,6325,769,Error in module at line 465: Database Connection Error,192.168.107.123
1121,1714705920.0,Performance Degradation,Critical,,,,N/A,Error in module at line 179: Network Timeout,
3811,,UI Glitch,high,database-manager,PRODUCTION,,1308.5,Error in module at line 179: Performance Degradation,INVALID_IP
3157,2024-06-12 10:32:00,System Crash,P2,auth-service,development,1910,99999,Error in module at line 132: Database Connection Error,INVALID_IP
3857,2024-07-06 07:28:00,UI Glitch,high,auth-service,production,USR-8172,99999,Error in module at line 154: Memory Leak,10.0.67.106
2137,2024-05-10 09:54:00,Performance Degradation,Low,file-storage,,USR-6018,523.76,Error in module at line 442: Memory Leak,
866,2024-02-08 06:29:00,Permission Denied,med,api-gateway,production,UNKNOWN,0,Error in module at line 78: File Not Found,0.0.0.0
3412,11/09/2024 14:48,API Timeout,P3,,PRODUCTION,,N/A,Error in module at line 270: Authentication Failure,INVALID_IP
4078,20-Dec-2024 03:30:00,Permission Denied,CRITICAL,file-storage,staging,UNKNOWN,,Error in module at line 495: Network Timeout,0.0.0.0
3273,2024-02-24 00:30:00,File Not Found,Medium,,production,USR-2058,N/A,Error in module at line 156: File Not Found,0.0.0.0
399,2024-01-23 04:35:00,Authentication Failure,P3,,PRODUCTION,UNKNOWN,-1,Error in module at line 187: Authentication Failure,192.168.148.144
3435,08/31/2024 17:57,Database Connection Error,CRITICAL,notification-service,production,,N/A,Error in module at line 298: API Timeout,0.0.0.0
172,,Permission Denied,P2,api-gateway,dev,9124,1765,Error in module at line 51: System Crash,
3329,2024-06-27 04:04:00,API Timeout,LOW,notification-service,stg,USR-6606,-1,Error in module at line 166: Database Connection Error,INVALID_IP
3219,1730162220.0,Permission Denied,Critical,notification-service,DEV,UNKNOWN,3981,Error in module at line 369: API Timeout,0.0.0.0
4587,,Memory Leak,P1,auth-service,PRODUCTION,,0,Error in module at line 269: Authentication Failure,
1663,1708329120.0,Database Connection Error,High,notification-service,staging,3793,N/A,Error in module at line 180: Authentication Failure,10.0.192.134
669,1708651260.0,System Crash,P1,notification-service,Staging,USR-2832,N/A,Error in module at line 434: Permission Denied,10.0.229.152
1860,2024-09-12 23:58:00,File Not Found,P2,payment-gateway,development,,-1,Error in module at line 75: UI Glitch,INVALID_IP
3232,1729350660.0,Permission Denied,,api-gateway,stg,USR-9139,,Error in module at line 404: Permission Denied,192.168.85.42
1049,07/06/2024 23:31,Network Timeout,LOW,database-manager,dev,UNKNOWN,99999,Error in module at line 374: Database Connection Error,
284,24-Apr-2024 05:40:00,File Not Found,LOW,payment-gateway,development,UNKNOWN,99999,Error in module at line 461: Permission Denied,10.0.220.136
3039,2024-09-11 16:37:00,Permission Denied,Low,user-dashboard,stg,,N/A,Error in module at line 437: Network Timeout,INVALID_IP
3091,2024-06-10 21:00:00,UI Glitch,Critical,payment-gateway,staging,,-1,Error in module at line 42: File Not Found,10.0.235.207
3332,12/15/2024 23:23,Memory Leak,high,,DEV,,1513.75,Error in module at line 59: Database Connection Error,INVALID_IP
1526,1735321200.0,Database Connection Error,CRITICAL,payment-gateway,production,UNKNOWN,N/A,Error in module at line 148: Performance Degradation,
4523,1713303240.0,Authentication Failure,P3,notification-service,prod,,,Error in module at line 78: Memory Leak,192.168.207.80
2168,12/10/2024 14:12,Memory Leak,P2,,,USR-9953,99999,Error in module at line 125: Performance Degradation,INVALID_IP
204,21-Jan-2024 18:47:00,Permission Denied,P2,auth-service,DEV,UNKNOWN,0,Error in module at line 213: Database Connection Error,INVALID_IP
3389,08/13/2024 19:24,File Not Found,Low,,development,,0,Error in module at line 235: API Timeout,INVALID_IP
1940,2024-02-12 06:19:00,Database Connection Error,Critical,auth-service,staging,USR-5313,4685.66,Error in module at line 220: UI Glitch,192.168.183.36
4789,2024-10-06 12:46:00,UI Glitch,Low,notification-service,staging,,99999,Error in module at line 410: API Timeout,INVALID_IP
4923,,UI Glitch,P1,file-storage,staging,USR-7689,368,Error in module at line 281: System Crash,192.168.213.59
1187,11/25/2024 17:16,UI Glitch,Low,database-manager,PRODUCTION,,-1,Error in module at line 385: Permission Denied,10.0.204.145
3002,16-Oct-2024 09:17:00,Network Timeout,Critical,api-gateway,,8896,-1,Error in module at line 145: API Timeout,0.0.0.0
3817,INVALID_TIME,API Timeout,P4,user-dashboard,,,0,Error in module at line 282: File Not Found,
1098,INVALID_TIME,Database Connection Error,Critical,api-gateway,,,99999,Error in module at line 227: API Timeout,0.0.0.0
4597,,Network Timeout,high,api-gateway,staging,,N/A,Error in module at line 374: UI Glitch,
4273,,Network Timeout,Critical,user-dashboard,,USR-5493,,Error in module at line 156: Permission Denied,
