ticket_id,customer_id,order_id,issue_type,description,priority,status,created_date,resolved_date,agent
737,1293,3945,Technical,,Medium,In Progress,2024-10-12 00:00:00,2024-10-21 00:00:00,Unassigned
738,77,2137,Billing,Charged twice for order,High,Open,2024-01-21 00:00:00,2024-01-22 00:00:00,Agent_Jones
739,616,7898,Product Defect,Cannot login to account,Low,Open,2024-02-29 00:00:00,2024-03-08 00:00:00,Agent_Brown
740,1891,7404,Delivery,,High,Open,2024-08-23 00:00:00,2024-08-28 00:00:00,Agent_Jones
741,2484,7552,Account,,High,Resolved,2024-03-29 00:00:00,2024-04-01 00:00:00,Agent_Jones
742,2008,665,Delivery,Product arrived damaged,High,Open,2023-03-01 00:00:00,2023-03-05 00:00:00,Agent_Jones
743,555,3398,Technical,Cannot login to account,High,Resolved,2024-02-19 00:00:00,2024-02-25 00:00:00,Unassigned
744,2041,1693,Delivery,Product arrived damaged,High,Open,2023-06-21 00:00:00,2023-06-27 00:00:00,Agent_Smith
745,2137,4055,Technical,,Low,Open,2023-09-24 00:00:00,2023-09-25 00:00:00,Agent_Smith
746,701,1614,Billing,App crashing on checkout,Medium,Resolved,2024-01-08 00:00:00,2024-01-13 00:00:00,Unassigned
747,2636,5453,Delivery,Wrong item received,Low,Resolved,2024-05-01 00:00:00,2024-05-13 00:00:00,Unassigned
748,1059,3393,Delivery,Want to return product,Medium,Open,2024-11-20 00:00:00,2024-11-22 00:00:00,Unassigned
749,953,7759,Billing,Cannot login to account,Low,Closed,2023-02-21 00:00:00,2023-02-26 00:00:00,Agent_Smith
750,2773,3135,Product Defect,Want to return product,Medium,In Progress,2024-08-16 00:00:00,,Agent_Jones
751,305,4067,Product Defect,App crashing on checkout,Low,Open,2024-09-20 00:00:00,2024-10-04 00:00:00,Unassigned
752,1392,1567,Account,Product arrived damaged,Unknown,Resolved,2023-09-08 00:00:00,2023-09-17 00:00:00,Unassigned
753,653,7576,Delivery,Want to return product,Low,Closed,2024-03-28 00:00:00,2024-04-05 00:00:00,Agent_Brown
754,2275,711,Account,Wrong item received,Low,Resolved,2023-11-10 00:00:00,2023-11-22 00:00:00,Agent_Smith
755,1588,3059,Return,,Medium,Open,2024-05-04 00:00:00,2024-05-06 00:00:00,Agent_Smith
756,296,7652,Delivery,Cannot login to account,Unknown,Open,2024-01-23 00:00:00,,Agent_Brown
757,2842,7593,Technical,,Medium,Resolved,2024-12-27 00:00:00,2025-01-03 00:00:00,Agent_Brown
758,1847,2467,Delivery,App crashing on checkout,Medium,Open,2023-11-30 00:00:00,2023-12-11 00:00:00,Agent_Jones
759,2815,5007,Billing,App crashing on checkout,Medium,In Progress,2024-01-22 00:00:00,2024-01-28 00:00:00,Unassigned
760,617,6627,Product Defect,Want to return product,Low,In Progress,2024-06-27 00:00:00,,Agent_Smith
761,1892,4871,Delivery,Wrong item received,Low,Resolved,2024-11-09 00:00:00,2024-11-15 00:00:00,Unassigned
762,2315,7922,Delivery,Cannot login to account,Medium,Open,2023-08-21 00:00:00,,Unassigned
763,1278,271,Unknown,Product arrived damaged,High,Unknown,2024-06-16 00:00:00,2024-06-30 00:00:00,Agent_Brown
764,2113,161,Delivery,Wrong item received,High,Open,2024-12-19 00:00:00,2024-12-28 00:00:00,Unassigned
765,2712,3293,Account,Wrong item received,Unknown,Resolved,2023-05-27 00:00:00,,Agent_Smith
766,1272,4501,Delivery,Want to return product,High,Closed,2023-03-04 00:00:00,2023-03-09 00:00:00,Unassigned
767,286,7008,Technical,,High,Closed,2024-11-29 00:00:00,,Agent_Smith
768,1659,6959,Delivery,App crashing on checkout,Medium,Closed,2023-04-23 00:00:00,2023-05-07 00:00:00,Unassigned
769,760,605,Return,Want to return product,Medium,Closed,2023-12-07 00:00:00,2023-12-15 00:00:00,Agent_Smith
770,2541,768,Account,Product arrived damaged,Low,In Progress,2024-10-23 00:00:00,,Unassigned
771,1436,5617,Account,,Medium,Resolved,2023-05-26 00:00:00,2023-06-09 00:00:00,Agent_Jones
772,1371,598,Account,,Medium,Open,2024-04-11 00:00:00,,Agent_Smith
773,2984,7655,Technical,App crashing on checkout,Medium,Closed,2023-04-28 00:00:00,2023-05-11 00:00:00,Unassigned
774,112,6676,Product Defect,App crashing on checkout,Low,In Progress,2023-03-19 00:00:00,2023-03-21 00:00:00,Agent_Smith
775,2838,7240,Delivery,Product arrived damaged,Medium,Closed,2023-07-07 00:00:00,,Agent_Brown
776,2755,3772,Billing,Product arrived damaged,Low,Open,2024-07-04 00:00:00,2024-07-08 00:00:00,Unassigned
777,2512,3808,Product Defect,Product arrived damaged,Low,Open,2024-07-17 00:00:00,,Unassigned
778,2303,4900,Delivery,Want to return product,Low,Open,2024-07-26 00:00:00,2024-07-29 00:00:00,Agent_Brown
779,2697,4064,Product Defect,Wrong item received,Low,Closed,2023-08-03 00:00:00,,Unassigned
780,712,1848,Return,App crashing on checkout,Low,Open,2024-10-20 00:00:00,2024-10-30 00:00:00,Agent_Jones
781,2357,2989,Technical,Charged twice for order,Medium,In Progress,2023-10-14 00:00:00,,Agent_Smith
782,1972,5057,Return,Wrong item received,Low,Unknown,2024-11-12 00:00:00,2024-11-21 00:00:00,Agent_Smith
783,1436,7045,Return,,Low,Open,2024-10-14 00:00:00,2024-10-15 00:00:00,Unassigned
784,2874,2604,Product Defect,Product arrived damaged,Low,Open,2024-06-28 00:00:00,,Agent_Brown
785,1250,1312,Delivery,,Medium,Open,2023-12-23 00:00:00,,Agent_Smith
786,1288,6758,Delivery,Want to return product,Medium,Resolved,2024-01-12 00:00:00,2024-01-21 00:00:00,Unassigned
787,2717,162,Delivery,,High,Closed,2024-07-08 00:00:00,,Unassigned
788,2204,1468,Return,,Medium,Open,2023-08-18 00:00:00,2023-08-21 00:00:00,Agent_Smith
789,638,4654,Delivery,App crashing on checkout,Medium,Unknown,2024-07-07 00:00:00,2024-07-12 00:00:00,Agent_Jones
790,228,516,Product Defect,,Low,Open,2023-07-02 00:00:00,,Agent_Smith
791,764,5058,Delivery,,Unknown,Closed,2023-09-18 00:00:00,,Unassigned
792,2353,825,Unknown,,Unknown,Resolved,2024-06-03 00:00:00,2024-06-05 00:00:00,Agent_Smith
793,2520,5297,Account,Product arrived damaged,High,Resolved,2023-03-11 00:00:00,2023-03-11 00:00:00,Agent_Smith
794,902,6777,Technical,Cannot login to account,High,Unknown,2024-11-10 00:00:00,2024-11-17 00:00:00,Unassigned
795,55,2628,Unknown,Charged twice for order,High,Resolved,2024-05-12 00:00:00,,Agent_Smith
796,2122,7812,Return,Want to return product,High,Open,2023-09-17 00:00:00,2023-09-22 00:00:00,Agent_Smith
797,2954,835,Billing,App crashing on checkout,Low,In Progress,2024-08-20 00:00:00,2024-08-30 00:00:00,Unassigned
798,919,5486,Unknown,Want to return product,Medium,Resolved,2023-04-29 00:00:00,,Unassigned
799,2390,2807,Technical,App crashing on checkout,High,In Progress,2023-10-08 00:00:00,2023-10-21 00:00:00,Unassigned
800,213,7637,Return,App crashing on checkout,Low,Open,2024-05-18 00:00:00,2024-05-25 00:00:00,Agent_Smith
801,2284,7062,Delivery,App crashing on checkout,Medium,Open,2024-11-16 00:00:00,2024-11-29 00:00:00,Agent_Jones
802,1493,2429,Delivery,Cannot login to account,Low,Resolved,2023-07-26 00:00:00,2023-08-05 00:00:00,Agent_Jones
803,2291,5317,Product Defect,Charged twice for order,Low,Resolved,2024-03-02 00:00:00,2024-03-11 00:00:00,Agent_Brown
804,1100,3820,Delivery,Want to return product,Medium,Closed,2023-05-13 00:00:00,,Agent_Jones
805,2094,5369,Product Defect,,Medium,Open,2024-06-26 00:00:00,2024-07-08 00:00:00,Agent_Smith
806,2885,5293,Product Defect,Want to return product,Low,In Progress,2024-12-11 00:00:00,,Agent_Brown
807,1689,2992,Delivery,Wrong item received,Medium,In Progress,2024-11-18 00:00:00,,Agent_Smith
808,1924,2876,Billing,App crashing on checkout,High,Resolved,2024-05-20 00:00:00,2024-05-29 00:00:00,Agent_Brown
809,1930,1245,Return,Want to return product,High,Open,2023-04-02 00:00:00,2023-04-06 00:00:00,Agent_Smith
810,1030,559,Product Defect,Product arrived damaged,Low,Unknown,2024-03-28 00:00:00,2024-04-06 00:00:00,Agent_Brown
811,1238,2324,Billing,,Low,Resolved,2023-02-02 00:00:00,2023-02-02 00:00:00,Unassigned
812,2656,5017,Billing,Charged twice for order,High,Open,2023-10-23 00:00:00,,Agent_Brown
813,1806,7580,Unknown,Cannot login to account,Low,In Progress,2024-03-13 00:00:00,2024-03-19 00:00:00,Unassigned
814,1268,4346,Account,Cannot login to account,Medium,Closed,2024-11-25 00:00:00,,Agent_Jones
815,724,2829,Product Defect,Want to return product,Low,Open,2024-02-12 00:00:00,,Agent_Smith
816,338,5149,Delivery,Charged twice for order,High,Open,2024-03-09 00:00:00,2024-03-21 00:00:00,Agent_Brown
817,1914,2980,Delivery,Product arrived damaged,Low,Unknown,2023-04-01 00:00:00,,Agent_Smith
818,1095,3404,Return,Wrong item received,Low,Resolved,2023-05-06 00:00:00,,Agent_Smith
819,1925,3709,Billing,Charged twice for order,Low,Open,2023-04-12 00:00:00,,Unassigned
820,2317,7785,Account,Want to return product,High,Open,2024-08-20 00:00:00,2024-09-01 00:00:00,Agent_Jones
821,2256,3676,Billing,Product arrived damaged,High,Open,2024-05-28 00:00:00,,Agent_Smith
822,391,1066,Product Defect,Charged twice for order,Medium,Closed,2023-03-23 00:00:00,2023-04-04 00:00:00,Agent_Smith
823,487,7256,Product Defect,Want to return product,Medium,Resolved,2023-08-24 00:00:00,2023-09-04 00:00:00,Agent_Jones
824,1138,312,Return,Charged twice for order,Low,In Progress,2024-03-02 00:00:00,2024-03-13 00:00:00,Agent_Jones
825,61,2030,Product Defect,Cannot login to account,Low,Closed,2023-09-29 00:00:00,2023-10-01 00:00:00,Unassigned
826,1755,7430,Product Defect,,High,Closed,2024-05-07 00:00:00,,Unassigned
827,845,766,Technical,Wrong item received,Medium,Resolved,2024-10-08 00:00:00,,Agent_Jones
828,2938,2194,Unknown,,Medium,In Progress,2023-11-09 00:00:00,2023-11-14 00:00:00,Agent_Brown
829,23,7884,Technical,,Medium,Closed,2023-11-25 00:00:00,,Unassigned
830,1669,7617,Billing,Cannot login to account,Medium,Closed,2023-01-30 00:00:00,2023-02-04 00:00:00,Unassigned
831,1085,74,Technical,App crashing on checkout,High,Unknown,2023-12-16 00:00:00,2023-12-25 00:00:00,Agent_Smith
832,1519,1024,Delivery,Charged twice for order,Low,Unknown,2023-06-02 00:00:00,2023-06-02 00:00:00,Agent_Smith
833,915,6858,Technical,Want to return product,High,In Progress,2024-04-08 00:00:00,,Unassigned
834,2109,3777,Delivery,,Low,In Progress,2024-01-31 00:00:00,2024-02-01 00:00:00,Agent_Jones
835,2870,3644,Billing,Product arrived damaged,Unknown,Unknown,2023-10-18 00:00:00,,Unassigned
836,407,3868,Unknown,Wrong item received,Medium,Open,2024-05-27 00:00:00,2024-06-07 00:00:00,Unassigned
837,2889,4896,Product Defect,Want to return product,Medium,Closed,2024-05-19 00:00:00,2024-05-30 00:00:00,Unassigned
838,559,2806,Delivery,App crashing on checkout,High,Resolved,2024-07-06 00:00:00,,Agent_Smith
839,2870,6149,Billing,Want to return product,Low,Open,2023-12-07 00:00:00,2023-12-16 00:00:00,Agent_Jones
840,815,5042,Technical,App crashing on checkout,Low,Open,2023-12-30 00:00:00,,Unassigned
841,2285,4940,Delivery,Product arrived damaged,Unknown,Resolved,2023-08-03 00:00:00,2023-08-06 00:00:00,Unassigned
842,50,2582,Billing,Product arrived damaged,Low,In Progress,2024-07-30 00:00:00,2024-07-30 00:00:00,Agent_Jones
843,495,5993,Product Defect,App crashing on checkout,Unknown,Open,2024-02-19 00:00:00,,Unassigned
844,1261,3762,Product Defect,App crashing on checkout,Medium,In Progress,2023-03-23 00:00:00,2023-03-23 00:00:00,Unassigned
845,147,5303,Product Defect,,Low,Resolved,2024-01-17 00:00:00,2024-01-26 00:00:00,Unassigned
846,152,7859,Return,Cannot login to account,Low,In Progress,2023-12-13 00:00:00,2023-12-26 00:00:00,Agent_Jones
847,2161,7059,Unknown,Cannot login to account,Medium,Open,2024-06-05 00:00:00,2024-06-06 00:00:00,Unassigned
848,1098,7805,Billing,Cannot login to account,High,Closed,2024-05-05 00:00:00,,Agent_Brown
849,2550,3567,Billing,Charged twice for order,High,Closed,2024-02-16 00:00:00,2024-02-22 00:00:00,Unassigned
850,1916,6500,Delivery,,Medium,In Progress,2023-01-18 00:00:00,2023-02-01 00:00:00,Unassigned
851,564,2586,Unknown,Product arrived damaged,High,Resolved,2024-09-14 00:00:00,,Unassigned
852,498,155,Technical,,Low,Closed,2023-01-26 00:00:00,2023-02-09 00:00:00,Unassigned
853,333,6745,Billing,Wrong item received,Medium,Unknown,2024-01-26 00:00:00,2024-02-01 00:00:00,Unassigned
854,2487,3542,Unknown,,Low,Open,2024-10-29 00:00:00,2024-11-12 00:00:00,Agent_Brown
855,588,4130,Unknown,,Low,Resolved,2023-04-06 00:00:00,2023-04-16 00:00:00,Unassigned
856,1359,7161,Unknown,Product arrived damaged,Medium,In Progress,2023-11-19 00:00:00,,Agent_Brown
857,642,7120,Delivery,Wrong item received,High,Open,2023-06-15 00:00:00,2023-06-15 00:00:00,Unassigned
858,713,3458,Account,Cannot login to account,Low,In Progress,2024-03-05 00:00:00,2024-03-13 00:00:00,Agent_Brown
859,425,2353,Account,Product arrived damaged,Medium,Open,2024-04-30 00:00:00,,Unassigned
860,2983,6789,Technical,Wrong item received,Low,In Progress,2023-02-19 00:00:00,2023-02-23 00:00:00,Agent_Jones
861,886,7110,Return,,Medium,Closed,2024-10-27 00:00:00,2024-11-09 00:00:00,Unassigned
862,2117,7853,Billing,,High,Open,2024-07-13 00:00:00,2024-07-18 00:00:00,Agent_Brown
863,427,5560,Product Defect,Want to return product,Unknown,Open,2024-01-27 00:00:00,2024-02-01 00:00:00,Unassigned
864,1272,7159,Billing,Charged twice for order,Low,Open,2023-10-29 00:00:00,2023-11-10 00:00:00,Unassigned
865,2195,2206,Billing,,Medium,Closed,2023-02-03 00:00:00,2023-02-17 00:00:00,Agent_Smith
866,434,6355,Delivery,Wrong item received,Low,Open,2024-11-06 00:00:00,,Agent_Smith
867,108,2124,Return,,Medium,Closed,2024-03-20 00:00:00,,Agent_Brown
868,661,89,Delivery,App crashing on checkout,Medium,Resolved,2024-04-26 00:00:00,,Unassigned
869,449,635,Product Defect,Want to return product,Low,In Progress,2024-08-01 00:00:00,,Agent_Smith
870,2770,2778,Unknown,Product arrived damaged,Low,Open,2023-08-25 00:00:00,2023-08-29 00:00:00,Agent_Smith
871,984,1382,Return,Product arrived damaged,Low,Open,2024-07-25 00:00:00,,Agent_Jones
872,33,5974,Return,Wrong item received,High,In Progress,2023-06-01 00:00:00,2023-06-13 00:00:00,Agent_Jones
873,2419,772,Billing,,High,Closed,2023-03-14 00:00:00,2023-03-15 00:00:00,Agent_Smith
874,2356,2070,Technical,Want to return product,High,Resolved,2024-04-15 00:00:00,2024-04-26 00:00:00,Unassigned
875,932,1366,Product Defect,Charged twice for order,Low,Open,2023-07-05 00:00:00,2023-07-09 00:00:00,Agent_Brown
876,5,7969,Product Defect,Wrong item received,Low,Open,2024-07-18 00:00:00,2024-07-19 00:00:00,Agent_Brown
877,598,5455,Technical,Wrong item received,Medium,Resolved,2023-04-08 00:00:00,2023-04-14 00:00:00,Agent_Jones
878,2675,2403,Technical,Want to return product,Medium,Unknown,2024-12-09 00:00:00,2024-12-09 00:00:00,Agent_Jones
879,2339,7527,Product Defect,App crashing on checkout,Low,Open,2024-03-05 00:00:00,,Agent_Smith
880,300,7283,Return,Cannot login to account,Medium,Closed,2023-11-04 00:00:00,2023-11-05 00:00:00,Agent_Smith
881,1671,5156,Account,Cannot login to account,High,Open,2023-01-28 00:00:00,2023-02-01 00:00:00,Agent_Smith
882,2455,1598,Account,Cannot login to account,High,Resolved,2023-03-23 00:00:00,2023-03-29 00:00:00,Agent_Jones
883,963,7437,Account,Want to return product,Medium,Open,2023-02-27 00:00:00,2023-03-07 00:00:00,Unassigned
884,2385,6041,Billing,Product arrived damaged,Unknown,Resolved,2023-04-01 00:00:00,2023-04-15 00:00:00,Agent_Brown
885,1352,7828,Account,,High,Open,2023-08-30 00:00:00,2023-09-12 00:00:00,Agent_Smith
886,2821,1,Product Defect,,Medium,In Progress,2023-09-20 00:00:00,2023-09-28 00:00:00,Agent_Smith
887,2689,5648,Technical,Cannot login to account,High,Unknown,2024-02-05 00:00:00,,Agent_Jones
888,1702,214,Product Defect,,High,Open,2023-04-14 00:00:00,,Unassigned
889,2360,6078,Account,Wrong item received,Medium,Closed,2023-04-12 00:00:00,2023-04-12 00:00:00,Unassigned
890,1176,1518,Product Defect,Cannot login to account,Medium,Open,2024-02-04 00:00:00,2024-02-08 00:00:00,Agent_Jones
891,1075,7148,Unknown,,Low,Unknown,2023-12-04 00:00:00,,Agent_Jones
892,2154,2692,Delivery,Charged twice for order,High,In Progress,2023-03-14 00:00:00,2023-03-26 00:00:00,Agent_Jones
893,2703,5867,Delivery,,High,Resolved,2023-02-11 00:00:00,2023-02-22 00:00:00,Unassigned
894,2694,4052,Product Defect,Want to return product,Medium,Open,2024-02-04 00:00:00,,Agent_Smith
895,1935,3867,Delivery,,Medium,Closed,2023-12-19 00:00:00,,Unassigned
896,1599,4170,Account,,High,In Progress,2023-02-24 00:00:00,2023-03-08 00:00:00,Agent_Smith
897,1685,3265,Account,Want to return product,High,Open,2024-05-11 00:00:00,,Unassigned
898,2667,3612,Technical,App crashing on checkout,Medium,Unknown,2024-06-25 00:00:00,,Agent_Smith
899,1432,3661,Product Defect,Charged twice for order,Unknown,Unknown,2023-11-24 00:00:00,2023-12-05 00:00:00,Agent_Brown
900,916,3841,Product Defect,Wrong item received,Low,In Progress,2024-06-12 00:00:00,2024-06-13 00:00:00,Agent_Brown
901,877,2334,Billing,Wrong item received,Medium,In Progress,2024-03-31 00:00:00,2024-03-31 00:00:00,Agent_Smith
902,1611,3365,Technical,Wrong item received,Medium,Closed,2023-06-16 00:00:00,,Unassigned
903,407,2107,Technical,Cannot login to account,Medium,Open,2023-04-30 00:00:00,2023-05-02 00:00:00,Unassigned
904,816,6326,Billing,App crashing on checkout,Unknown,Unknown,2023-12-08 00:00:00,2023-12-21 00:00:00,Unassigned
905,172,4768,Product Defect,,Low,Closed,2024-12-17 00:00:00,2024-12-18 00:00:00,Agent_Smith
906,1495,4198,Account,Charged twice for order,Medium,Open,2024-05-17 00:00:00,2024-05-23 00:00:00,Unassigned
907,1639,3042,Delivery,,Medium,In Progress,2024-10-17 00:00:00,,Unassigned
908,1334,1974,Delivery,Charged twice for order,High,Unknown,2024-12-20 00:00:00,,Unassigned
909,333,5991,Return,Cannot login to account,Low,In Progress,2023-12-16 00:00:00,,Agent_Smith
910,943,7938,Account,,Low,Unknown,2024-05-19 00:00:00,2024-05-29 00:00:00,Unassigned
911,2474,4110,Account,Cannot login to account,Medium,Resolved,2023-02-09 00:00:00,2023-02-10 00:00:00,Agent_Jones
912,6,3116,Product Defect,,High,Resolved,2023-06-28 00:00:00,2023-07-03 00:00:00,Agent_Smith
913,892,2718,Account,Product arrived damaged,High,Closed,2023-01-21 00:00:00,,Unassigned
914,724,4032,Unknown,Want to return product,High,Resolved,2024-10-17 00:00:00,,Agent_Smith
915,555,2518,Product Defect,Want to return product,Low,Open,2024-04-12 00:00:00,,Unassigned
916,753,3250,Return,Want to return product,Medium,In Progress,2024-10-26 00:00:00,2024-10-28 00:00:00,Agent_Brown
917,2046,3387,Technical,Charged twice for order,Medium,In Progress,2023-06-20 00:00:00,2023-06-22 00:00:00,Agent_Smith
918,2951,3029,Billing,App crashing on checkout,Low,Resolved,2024-12-27 00:00:00,,Unassigned
919,2098,3842,Account,Want to return product,High,Unknown,2024-02-23 00:00:00,,Agent_Brown
920,577,3216,Product Defect,Product arrived damaged,Medium,Resolved,2024-09-28 00:00:00,2024-10-06 00:00:00,Agent_Jones
921,1633,2120,Return,Charged twice for order,Medium,Closed,2024-10-06 00:00:00,2024-10-07 00:00:00,Agent_Smith
922,2978,2193,Product Defect,Want to return product,Low,Resolved,2023-10-07 00:00:00,2023-10-16 00:00:00,Agent_Brown
923,2844,658,Delivery,Charged twice for order,Low,Resolved,2024-07-10 00:00:00,2024-07-22 00:00:00,Unassigned
924,347,7246,Unknown,Cannot login to account,Unknown,Closed,2024-01-15 00:00:00,2024-01-22 00:00:00,Unassigned
925,2851,6871,Technical,Wrong item received,Medium,In Progress,2024-07-18 00:00:00,2024-07-26 00:00:00,Unassigned
926,2818,1442,Technical,Charged twice for order,Medium,Open,2023-07-08 00:00:00,,Agent_Jones
927,490,3773,Billing,Cannot login to account,Unknown,Resolved,2023-04-04 00:00:00,2023-04-06 00:00:00,Agent_Brown
928,2611,3321,Technical,Wrong item received,Low,Resolved,2024-04-16 00:00:00,,Unassigned
929,869,5443,Billing,App crashing on checkout,Medium,In Progress,2024-06-12 00:00:00,,Unassigned
930,2981,7326,Technical,Want to return product,Low,Resolved,2024-05-27 00:00:00,,Unassigned
931,2713,3832,Technical,App crashing on checkout,Medium,Open,2024-12-23 00:00:00,2024-12-28 00:00:00,Unassigned
932,1468,6631,Technical,,Medium,Resolved,2024-11-27 00:00:00,,Unassigned
933,2547,6265,Account,Want to return product,High,Resolved,2023-06-23 00:00:00,2023-06-25 00:00:00,Agent_Smith
